,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
2022-09-25 17:00:00+00:00,2022-09-25T17:00:00.0/2022-09-25T18:00:00.0,46.7434,18.3016,6.7039,11.5977,87.1226,18.3016,6.7039,11.5977,87.1226,0.9667
2022-09-25 18:00:00+00:00,2022-09-25T18:00:00.0/2022-09-25T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-25 19:00:00+00:00,2022-09-25T19:00:00.0/2022-09-25T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-25 20:00:00+00:00,2022-09-25T20:00:00.0/2022-09-25T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-25 21:00:00+00:00,2022-09-25T21:00:00.0/2022-09-25T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-25 22:00:00+00:00,2022-09-25T22:00:00.0/2022-09-25T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-25 23:00:00+00:00,2022-09-25T23:00:00.0/2022-09-26T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 00:00:00+00:00,2022-09-26T00:00:00.0/2022-09-26T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 01:00:00+00:00,2022-09-26T01:00:00.0/2022-09-26T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 02:00:00+00:00,2022-09-26T02:00:00.0/2022-09-26T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 03:00:00+00:00,2022-09-26T03:00:00.0/2022-09-26T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 04:00:00+00:00,2022-09-26T04:00:00.0/2022-09-26T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 05:00:00+00:00,2022-09-26T05:00:00.0/2022-09-26T06:00:00.0,4.4413,1.129,0.0943,1.0347,3.039,0.8386,0.0194,0.8192,0.6244,0.9083
2022-09-26 06:00:00+00:00,2022-09-26T06:00:00.0/2022-09-26T07:00:00.0,160.78,76.1638,37.1384,39.0253,266.5708,40.6001,4.688,35.9121,38.8639,0.7167
2022-09-26 07:00:00+00:00,2022-09-26T07:00:00.0/2022-09-26T08:00:00.0,380.1606,235.3541,158.1244,77.2297,554.8071,47.669,0.0249,47.6441,0.072,1.0
2022-09-26 08:00:00+00:00,2022-09-26T08:00:00.0/2022-09-26T09:00:00.0,572.0869,393.7831,296.616,97.1672,700.2121,226.5556,54.7404,171.8152,120.837,1.0
2022-09-26 09:00:00+00:00,2022-09-26T09:00:00.0/2022-09-26T10:00:00.0,723.4498,523.8345,417.7272,106.1073,781.8149,365.6246,131.2525,234.3721,253.3006,1.0
2022-09-26 10:00:00+00:00,2022-09-26T10:00:00.0/2022-09-26T11:00:00.0,823.9056,612.1461,504.6785,107.4676,830.1334,216.8118,3.7194,213.0924,6.1687,1.0
2022-09-26 11:00:00+00:00,2022-09-26T11:00:00.0/2022-09-26T12:00:00.0,866.5814,650.6307,546.7531,103.8776,855.3224,147.6515,0.0604,147.5911,0.095,1.0
2022-09-26 12:00:00+00:00,2022-09-26T12:00:00.0/2022-09-26T13:00:00.0,848.545,635.65,535.3123,100.3378,855.1879,82.1403,0.0005,82.1398,0.0008,1.0
2022-09-26 13:00:00+00:00,2022-09-26T13:00:00.0/2022-09-26T14:00:00.0,771.0049,568.4489,471.473,96.9759,828.6003,107.448,0.007,107.4409,0.0119,1.0
2022-09-26 14:00:00+00:00,2022-09-26T14:00:00.0/2022-09-26T15:00:00.0,639.2275,455.2386,365.673,89.5656,774.0816,88.0197,0.0179,88.0018,0.0423,1.0
2022-09-26 15:00:00+00:00,2022-09-26T15:00:00.0/2022-09-26T16:00:00.0,462.1789,305.8401,226.4507,79.3894,658.4004,203.2439,84.9986,118.2453,274.5255,1.0
2022-09-26 16:00:00+00:00,2022-09-26T16:00:00.0/2022-09-26T17:00:00.0,251.9116,139.3972,82.5843,56.8129,420.2712,139.3512,82.4372,56.914,418.8894,1.0
2022-09-26 17:00:00+00:00,2022-09-26T17:00:00.0/2022-09-26T18:00:00.0,41.6909,15.1078,4.3762,10.7316,58.7992,14.3232,2.5182,11.805,33.9892,0.9833
2022-09-26 18:00:00+00:00,2022-09-26T18:00:00.0/2022-09-26T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 19:00:00+00:00,2022-09-26T19:00:00.0/2022-09-26T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 20:00:00+00:00,2022-09-26T20:00:00.0/2022-09-26T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 21:00:00+00:00,2022-09-26T21:00:00.0/2022-09-26T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 22:00:00+00:00,2022-09-26T22:00:00.0/2022-09-26T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26 23:00:00+00:00,2022-09-26T23:00:00.0/2022-09-27T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 00:00:00+00:00,2022-09-27T00:00:00.0/2022-09-27T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 01:00:00+00:00,2022-09-27T01:00:00.0/2022-09-27T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 02:00:00+00:00,2022-09-27T02:00:00.0/2022-09-27T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 03:00:00+00:00,2022-09-27T03:00:00.0/2022-09-27T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 04:00:00+00:00,2022-09-27T04:00:00.0/2022-09-27T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 05:00:00+00:00,2022-09-27T05:00:00.0/2022-09-27T06:00:00.0,3.4302,0.8765,0.0401,0.8364,1.0915,0.3015,0.0,0.3015,0.0,0.9167
2022-09-27 06:00:00+00:00,2022-09-27T06:00:00.0/2022-09-27T07:00:00.0,155.2111,74.2598,32.3229,41.9369,234.7551,19.8787,0.0,19.8787,0.0,0.7167
2022-09-27 07:00:00+00:00,2022-09-27T07:00:00.0/2022-09-27T08:00:00.0,374.5618,233.6686,145.1225,88.5461,516.7664,93.401,5.0641,88.3369,18.8882,1.0
2022-09-27 08:00:00+00:00,2022-09-27T08:00:00.0/2022-09-27T09:00:00.0,566.3662,391.6211,273.2258,118.3953,651.9502,104.7824,0.7017,104.0807,1.5223,1.0
2022-09-27 09:00:00+00:00,2022-09-27T09:00:00.0/2022-09-27T10:00:00.0,717.5237,521.411,386.5895,134.8214,729.818,125.6861,0.8642,124.8219,1.6091,1.0
2022-09-27 10:00:00+00:00,2022-09-27T10:00:00.0/2022-09-27T11:00:00.0,817.7048,609.4941,469.8058,139.6883,779.0643,197.4746,8.1879,189.2867,13.3742,1.0
2022-09-27 11:00:00+00:00,2022-09-27T11:00:00.0/2022-09-27T12:00:00.0,860.0557,647.0474,508.0549,138.9925,801.2724,245.919,37.2649,208.6542,58.6068,1.0
2022-09-27 12:00:00+00:00,2022-09-27T12:00:00.0/2022-09-27T13:00:00.0,841.6663,629.1157,490.7753,138.3405,790.8071,356.8645,71.3396,285.525,113.667,1.0
2022-09-27 13:00:00+00:00,2022-09-27T13:00:00.0/2022-09-27T14:00:00.0,763.7695,557.1851,420.0674,137.1177,745.3703,301.8915,29.3758,272.5157,52.1901,1.0
2022-09-27 14:00:00+00:00,2022-09-27T14:00:00.0/2022-09-27T15:00:00.0,631.6565,439.3305,310.86,128.4705,665.4761,261.2312,73.6206,187.6106,167.5343,1.0
2022-09-27 15:00:00+00:00,2022-09-27T15:00:00.0/2022-09-27T16:00:00.0,454.3159,288.1977,180.7873,107.4104,533.8011,264.1618,147.5842,116.5777,425.5659,1.0
2022-09-27 16:00:00+00:00,2022-09-27T16:00:00.0/2022-09-27T17:00:00.0,243.8207,125.6216,58.5563,67.0653,302.7399,118.4733,49.4184,69.0549,258.1529,1.0
2022-09-27 17:00:00+00:00,2022-09-27T17:00:00.0/2022-09-27T18:00:00.0,36.9298,12.1551,2.1443,10.0108,30.0363,11.9525,1.804,10.1486,26.1195,0.875
2022-09-27 18:00:00+00:00,2022-09-27T18:00:00.0/2022-09-27T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 19:00:00+00:00,2022-09-27T19:00:00.0/2022-09-27T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 20:00:00+00:00,2022-09-27T20:00:00.0/2022-09-27T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 21:00:00+00:00,2022-09-27T21:00:00.0/2022-09-27T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 22:00:00+00:00,2022-09-27T22:00:00.0/2022-09-27T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27 23:00:00+00:00,2022-09-27T23:00:00.0/2022-09-28T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 00:00:00+00:00,2022-09-28T00:00:00.0/2022-09-28T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 01:00:00+00:00,2022-09-28T01:00:00.0/2022-09-28T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 02:00:00+00:00,2022-09-28T02:00:00.0/2022-09-28T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 03:00:00+00:00,2022-09-28T03:00:00.0/2022-09-28T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 04:00:00+00:00,2022-09-28T04:00:00.0/2022-09-28T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 05:00:00+00:00,2022-09-28T05:00:00.0/2022-09-28T06:00:00.0,2.5156,0.6217,0.032,0.5897,0.8876,0.0871,0.0,0.0871,0.0,0.9333
2022-09-28 06:00:00+00:00,2022-09-28T06:00:00.0/2022-09-28T07:00:00.0,149.6188,71.2078,34.3868,36.8211,258.311,18.815,0.0626,18.7525,0.3294,0.7167
2022-09-28 07:00:00+00:00,2022-09-28T07:00:00.0/2022-09-28T08:00:00.0,368.9303,230.1447,153.9845,76.1602,557.1675,168.6591,34.3294,134.3297,116.5371,1.0
2022-09-28 08:00:00+00:00,2022-09-28T08:00:00.0/2022-09-28T09:00:00.0,560.6055,388.8583,289.9517,98.9066,699.355,235.3351,25.4428,209.8923,62.0646,1.0
2022-09-28 09:00:00+00:00,2022-09-28T09:00:00.0/2022-09-28T10:00:00.0,711.553,518.4559,403.8775,114.5783,769.6411,374.2624,97.1304,277.132,188.3306,1.0
2022-09-28 10:00:00+00:00,2022-09-28T10:00:00.0/2022-09-28T11:00:00.0,811.4577,605.0835,478.6283,126.4552,800.389,414.7174,79.3396,335.3778,131.9576,1.0
2022-09-28 11:00:00+00:00,2022-09-28T11:00:00.0/2022-09-28T12:00:00.0,853.4847,641.395,507.2101,134.1848,806.5743,378.0855,54.5508,323.5347,86.8256,1.0
2022-09-28 12:00:00+00:00,2022-09-28T12:00:00.0/2022-09-28T13:00:00.0,834.7466,624.5735,490.5802,133.9933,797.5881,401.4557,86.1122,315.3435,141.083,1.0
2022-09-28 13:00:00+00:00,2022-09-28T13:00:00.0/2022-09-28T14:00:00.0,756.5001,555.9348,430.3796,125.5552,771.7045,419.7203,130.375,289.3453,230.6874,1.0
2022-09-28 14:00:00+00:00,2022-09-28T14:00:00.0/2022-09-28T15:00:00.0,624.0603,440.976,329.3458,111.6303,714.6913,155.7138,3.3161,152.3978,6.7884,1.0
2022-09-28 15:00:00+00:00,2022-09-28T15:00:00.0/2022-09-28T16:00:00.0,446.4384,291.1313,201.0921,90.0391,605.9817,168.2292,20.5374,147.6917,60.7808,1.0
2022-09-28 16:00:00+00:00,2022-09-28T16:00:00.0/2022-09-28T17:00:00.0,235.7266,127.2506,71.4442,55.8064,387.0632,116.1314,55.4047,60.7267,318.6786,1.0
2022-09-28 17:00:00+00:00,2022-09-28T17:00:00.0/2022-09-28T18:00:00.0,32.4611,11.3608,3.1358,8.225,48.0486,11.3608,3.1358,8.225,48.0486,0.8917
2022-09-28 18:00:00+00:00,2022-09-28T18:00:00.0/2022-09-28T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 19:00:00+00:00,2022-09-28T19:00:00.0/2022-09-28T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 20:00:00+00:00,2022-09-28T20:00:00.0/2022-09-28T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 21:00:00+00:00,2022-09-28T21:00:00.0/2022-09-28T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 22:00:00+00:00,2022-09-28T22:00:00.0/2022-09-28T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28 23:00:00+00:00,2022-09-28T23:00:00.0/2022-09-29T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 00:00:00+00:00,2022-09-29T00:00:00.0/2022-09-29T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 01:00:00+00:00,2022-09-29T01:00:00.0/2022-09-29T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 02:00:00+00:00,2022-09-29T02:00:00.0/2022-09-29T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 03:00:00+00:00,2022-09-29T03:00:00.0/2022-09-29T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 04:00:00+00:00,2022-09-29T04:00:00.0/2022-09-29T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 05:00:00+00:00,2022-09-29T05:00:00.0/2022-09-29T06:00:00.0,1.7722,0.4319,0.0231,0.4087,0.0,0.3766,0.0113,0.3654,0.0,0.9417
2022-09-29 06:00:00+00:00,2022-09-29T06:00:00.0/2022-09-29T07:00:00.0,144.0037,69.3625,35.3457,34.0167,274.8506,60.1651,16.87,43.2951,131.9646,0.5917
2022-09-29 07:00:00+00:00,2022-09-29T07:00:00.0/2022-09-29T08:00:00.0,363.267,228.2826,157.7557,70.5269,580.3082,151.8689,15.7169,136.152,58.0334,1.0
2022-09-29 08:00:00+00:00,2022-09-29T08:00:00.0/2022-09-29T09:00:00.0,554.8062,386.3234,295.7074,90.616,721.2005,102.4573,2.2012,100.2561,6.2586,1.0
2022-09-29 09:00:00+00:00,2022-09-29T09:00:00.0/2022-09-29T10:00:00.0,705.5392,514.699,410.0764,104.6226,788.6332,238.8078,17.0529,221.755,31.4078,1.0
2022-09-29 10:00:00+00:00,2022-09-29T10:00:00.0/2022-09-29T11:00:00.0,805.166,599.9921,483.9268,116.0652,816.0597,416.0142,116.8336,299.1806,196.7597,1.0
2022-09-29 11:00:00+00:00,2022-09-29T11:00:00.0/2022-09-29T12:00:00.0,846.8708,635.0704,511.2756,123.7948,819.8569,207.5896,13.3665,194.2231,21.5988,1.0
2022-09-29 12:00:00+00:00,2022-09-29T12:00:00.0/2022-09-29T13:00:00.0,827.7885,617.9856,494.6648,123.3208,811.4664,98.1259,0.0824,98.0435,0.139,1.0
2022-09-29 13:00:00+00:00,2022-09-29T13:00:00.0/2022-09-29T14:00:00.0,749.1992,550.0468,435.6544,114.3925,789.2781,333.9076,62.4166,271.491,115.1877,1.0
2022-09-29 14:00:00+00:00,2022-09-29T14:00:00.0/2022-09-29T15:00:00.0,616.442,435.8914,335.2642,100.6273,737.088,306.0066,74.6905,231.3161,167.7984,1.0
2022-09-29 15:00:00+00:00,2022-09-29T15:00:00.0/2022-09-29T16:00:00.0,438.5496,286.7067,205.8363,80.8703,631.9714,278.9596,192.0717,86.8879,595.4513,1.0
2022-09-29 16:00:00+00:00,2022-09-29T16:00:00.0/2022-09-29T17:00:00.0,227.6328,123.3206,73.2572,50.0634,411.173,123.3206,73.2572,50.0634,411.173,1.0
2022-09-29 17:00:00+00:00,2022-09-29T17:00:00.0/2022-09-29T18:00:00.0,28.2853,9.8603,3.0218,6.8385,49.9207,9.8603,3.0218,6.8385,49.9207,0.9083
2022-09-29 18:00:00+00:00,2022-09-29T18:00:00.0/2022-09-29T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 19:00:00+00:00,2022-09-29T19:00:00.0/2022-09-29T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 20:00:00+00:00,2022-09-29T20:00:00.0/2022-09-29T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 21:00:00+00:00,2022-09-29T21:00:00.0/2022-09-29T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 22:00:00+00:00,2022-09-29T22:00:00.0/2022-09-29T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29 23:00:00+00:00,2022-09-29T23:00:00.0/2022-09-30T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 00:00:00+00:00,2022-09-30T00:00:00.0/2022-09-30T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 01:00:00+00:00,2022-09-30T01:00:00.0/2022-09-30T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 02:00:00+00:00,2022-09-30T02:00:00.0/2022-09-30T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 03:00:00+00:00,2022-09-30T03:00:00.0/2022-09-30T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 04:00:00+00:00,2022-09-30T04:00:00.0/2022-09-30T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 05:00:00+00:00,2022-09-30T05:00:00.0/2022-09-30T06:00:00.0,1.1204,0.26,0.0088,0.2513,0.0,0.26,0.0088,0.2513,0.0,0.9583
2022-09-30 06:00:00+00:00,2022-09-30T06:00:00.0/2022-09-30T07:00:00.0,138.3669,65.3953,32.8122,32.5831,260.6419,65.3953,32.8122,32.5831,260.6419,0.5917
2022-09-30 07:00:00+00:00,2022-09-30T07:00:00.0/2022-09-30T08:00:00.0,357.5729,224.3546,155.3611,68.9936,579.9469,224.3546,155.3611,68.9936,579.9469,1.0
2022-09-30 08:00:00+00:00,2022-09-30T08:00:00.0/2022-09-30T09:00:00.0,548.9692,385.3148,298.8214,86.4933,736.6284,385.3148,298.8214,86.4933,736.6284,1.0
2022-09-30 09:00:00+00:00,2022-09-30T09:00:00.0/2022-09-30T10:00:00.0,699.4837,515.7075,417.7875,97.92,810.8895,515.7075,417.7875,97.92,810.8895,1.0
2022-09-30 10:00:00+00:00,2022-09-30T10:00:00.0/2022-09-30T11:00:00.0,798.8314,601.2388,493.1082,108.1306,838.6134,601.2388,493.1082,108.1306,838.6134,1.0
2022-09-30 11:00:00+00:00,2022-09-30T11:00:00.0/2022-09-30T12:00:00.0,840.2159,636.0943,521.2946,114.7997,843.0224,483.8615,246.9539,236.9076,400.6097,1.0
2022-09-30 12:00:00+00:00,2022-09-30T12:00:00.0/2022-09-30T13:00:00.0,820.7941,618.4568,504.049,114.4079,834.3752,497.0012,256.9413,240.06,428.8119,1.0
2022-09-30 13:00:00+00:00,2022-09-30T13:00:00.0/2022-09-30T14:00:00.0,741.8697,549.7819,443.041,106.7409,811.0472,508.3325,355.1272,153.2053,645.0515,1.0
2022-09-30 14:00:00+00:00,2022-09-30T14:00:00.0/2022-09-30T15:00:00.0,608.8045,434.8798,340.3315,94.5483,758.0506,372.912,216.7188,156.1932,491.8132,1.0
2022-09-30 15:00:00+00:00,2022-09-30T15:00:00.0/2022-09-30T16:00:00.0,430.6526,284.3738,208.5089,75.8649,652.3385,259.343,154.911,104.4321,457.4655,1.0
2022-09-30 16:00:00+00:00,2022-09-30T16:00:00.0/2022-09-30T17:00:00.0,219.5425,120.0134,73.624,46.3894,428.0609,87.9167,20.6606,67.2561,156.1352,1.0
2022-09-30 17:00:00+00:00,2022-09-30T17:00:00.0/2022-09-30T18:00:00.0,24.4027,8.5446,2.7406,5.8041,48.0561,8.5446,2.7406,5.8041,48.0561,0.925
2022-09-30 18:00:00+00:00,2022-09-30T18:00:00.0/2022-09-30T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 19:00:00+00:00,2022-09-30T19:00:00.0/2022-09-30T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 20:00:00+00:00,2022-09-30T20:00:00.0/2022-09-30T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 21:00:00+00:00,2022-09-30T21:00:00.0/2022-09-30T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 22:00:00+00:00,2022-09-30T22:00:00.0/2022-09-30T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30 23:00:00+00:00,2022-09-30T23:00:00.0/2022-10-01T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 00:00:00+00:00,2022-10-01T00:00:00.0/2022-10-01T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 01:00:00+00:00,2022-10-01T01:00:00.0/2022-10-01T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 02:00:00+00:00,2022-10-01T02:00:00.0/2022-10-01T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 03:00:00+00:00,2022-10-01T03:00:00.0/2022-10-01T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 04:00:00+00:00,2022-10-01T04:00:00.0/2022-10-01T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 05:00:00+00:00,2022-10-01T05:00:00.0/2022-10-01T06:00:00.0,0.6491,0.1516,0.0063,0.1453,0.0,0.0186,0.0,0.0186,0.0,0.9667
2022-10-01 06:00:00+00:00,2022-10-01T06:00:00.0/2022-10-01T07:00:00.0,132.7091,64.1503,33.6245,30.5258,274.8303,8.0666,0.0,8.0666,0.0,0.5917
2022-10-01 07:00:00+00:00,2022-10-01T07:00:00.0/2022-10-01T08:00:00.0,351.8489,221.0054,155.1147,65.8907,589.9551,92.8162,3.6345,89.1817,12.6084,1.0
2022-10-01 08:00:00+00:00,2022-10-01T08:00:00.0/2022-10-01T09:00:00.0,543.0958,376.4147,289.8805,86.5342,723.2229,135.6422,1.2018,134.4404,2.8432,1.0
2022-10-01 09:00:00+00:00,2022-10-01T09:00:00.0/2022-10-01T10:00:00.0,693.3879,501.7598,399.7105,102.0493,783.1559,172.2584,1.0528,171.2056,2.0789,1.0
2022-10-01 10:00:00+00:00,2022-10-01T10:00:00.0/2022-10-01T11:00:00.0,792.4557,583.6935,468.6862,115.0073,803.9919,274.1283,26.1266,248.0017,43.7321,1.0
2022-10-01 11:00:00+00:00,2022-10-01T11:00:00.0/2022-10-01T12:00:00.0,833.5223,615.9128,492.0458,123.8669,802.5759,349.648,74.9967,274.6513,122.4115,1.0
2022-10-01 12:00:00+00:00,2022-10-01T12:00:00.0/2022-10-01T13:00:00.0,813.7662,596.2657,468.0869,128.1788,781.8839,298.4886,47.433,251.0556,79.2977,1.0
2022-10-01 13:00:00+00:00,2022-10-01T13:00:00.0/2022-10-01T14:00:00.0,734.5143,526.2973,399.3027,126.9947,738.4011,344.4817,109.604,234.8776,208.443,1.0
2022-10-01 14:00:00+00:00,2022-10-01T14:00:00.0/2022-10-01T15:00:00.0,601.1511,411.4201,292.6951,118.7251,659.7541,315.8952,141.6624,174.2327,334.4778,1.0
2022-10-01 15:00:00+00:00,2022-10-01T15:00:00.0/2022-10-01T16:00:00.0,422.7509,265.3054,169.7981,95.5073,540.517,245.795,142.5235,103.2715,437.8896,1.0
2022-10-01 16:00:00+00:00,2022-10-01T16:00:00.0/2022-10-01T17:00:00.0,211.4593,108.4749,53.8655,54.6094,318.1325,88.2396,25.4301,62.8095,168.4875,1.0
2022-10-01 17:00:00+00:00,2022-10-01T17:00:00.0/2022-10-01T18:00:00.0,20.8131,6.6345,1.1464,5.4881,20.7298,6.6345,1.1464,5.4881,20.7298,0.9417
2022-10-01 18:00:00+00:00,2022-10-01T18:00:00.0/2022-10-01T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 19:00:00+00:00,2022-10-01T19:00:00.0/2022-10-01T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 20:00:00+00:00,2022-10-01T20:00:00.0/2022-10-01T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 21:00:00+00:00,2022-10-01T21:00:00.0/2022-10-01T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 22:00:00+00:00,2022-10-01T22:00:00.0/2022-10-01T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01 23:00:00+00:00,2022-10-01T23:00:00.0/2022-10-02T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-02 00:00:00+00:00,2022-10-02T00:00:00.0/2022-10-02T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
